,code,content_code,user_code,text,watched_at,likes_count,replies_count,spoiler,improper,replyable,created_at,user.code,user.name,user.photo.original,user.photo.large,user.photo.small,user.watcha_play_user,user.official_user,user_content_action.rating,user_content_action.status,user_content_action.mehed,user_content_action.watched_at,user_content_action.user_code,user_content_action.content_code
10,OAxM79Nmd7Ebm,mWqJYmB,djaxbLYPkvLw8,"귀여운 상상력을 
충분히 소화시키지 못하는
너무 뻔한 스토리....
해리포터가 떠오르고 
흔한 탐험영화들이 겹쳐 떠오르는
뭐 하나 신선한것 없는...",2020-01-08T18:55:25+09:00,59,3,False,False,True,2020-01-08T13:27:14+09:00,djaxbLYPkvLw8,은먀,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1568714774/c6l6vpqwl2gymmxhfvov.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1568714774/c6l6vpqwl2gymmxhfvov.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1568714774/c6l6vpqwl2gymmxhfvov.jpg",True,False,6.0,,False,2020-01-08T18:55:25+09:00,djaxbLYPkvLw8,mWqJYmB
11,6PzQ4b1JRn2qV,mWqJYmB,Qgy51MPlQ5Djk,"끝날 때 ""I.... am... Dr.Dolittle""로 안끝내서 별 한 개 더 뺍니다",2020-02-22T02:35:22+09:00,54,4,False,False,True,2020-02-22T02:37:00+09:00,Qgy51MPlQ5Djk,Mashimaro,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1597023542/yibfz0cv4nbcxibi6se7.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1597023542/yibfz0cv4nbcxibi6se7.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1597023542/yibfz0cv4nbcxibi6se7.jpg",True,False,4.0,,False,2020-02-22T02:35:22+09:00,Qgy51MPlQ5Djk,mWqJYmB
12,6PzQ4bWzkl2qV,mWqJYmB,Mr95n0WQEkqZP,"총체적 난국.
원래부터 답이 뻔히 보이는 재미없는 퍼즐인데
빠진 조각조차 너무 많아서 당황스러웠다
그치만....귀여운 동물 is 뭔들",,53,4,False,False,True,2020-01-14T01:32:15+09:00,Mr95n0WQEkqZP,혁준,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1590377430/ommqyckirjdxlgexwt29.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1590377430/ommqyckirjdxlgexwt29.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1590377430/ommqyckirjdxlgexwt29.jpg",False,False,5.0,,False,,Mr95n0WQEkqZP,mWqJYmB
13,xkPEm4Bwd7QK3,mWqJYmB,ld0q0DLz3q6Xn,"이름이 DoLittle이라고 정말로 Do 'Little'만 보여주니...
Do'Big'이나 Do'many'를 기대했건만....",,52,0,False,False,True,2020-01-18T17:56:50+09:00,ld0q0DLz3q6Xn,죄수생,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1585923163/xwqfvaqhzzcsx98orqvb.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1585923163/xwqfvaqhzzcsx98orqvb.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1585923163/xwqfvaqhzzcsx98orqvb.jpg",False,False,5.0,,False,,ld0q0DLz3q6Xn,mWqJYmB
14,3WB2qLBpbbEpj,mWqJYmB,zNM5N0XoGq26j,색채 뚜렷한 동화가 착하기만 하다.,,49,0,False,False,True,2020-01-20T12:11:03+09:00,zNM5N0XoGq26j,김선대,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1544110289/vydnsyqxbcyefe5vcbbi.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1544110289/vydnsyqxbcyefe5vcbbi.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1544110289/vydnsyqxbcyefe5vcbbi.jpg",True,False,10.0,,False,,zNM5N0XoGq26j,mWqJYmB
15,zD82XGO8nBE53,mWqJYmB,OkexJ6dXPxdbw,""" 어떤 위험이 기다린 데도 우린 이 여행을 떠날거야 """,2020-01-11T20:58:37+09:00,49,1,False,False,True,2020-01-11T20:58:43+09:00,OkexJ6dXPxdbw,황지,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1592437572/gkvs9eaq6rk9bsljgg72.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1592437572/gkvs9eaq6rk9bsljgg72.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1592437572/gkvs9eaq6rk9bsljgg72.jpg",True,False,6.0,,False,2020-01-11T20:58:37+09:00,OkexJ6dXPxdbw,mWqJYmB
16,WzO2gAOZvYQXZ,mWqJYmB,nb4xkZNL35OAz,"CG 기술력은 끝내주네.
로다주의 재회와 유명배우들의 더빙을 찾아보는 재미가 있음.
-
다만 라이온킹(2019) 실사화에 거리감 있으셨던 분들은 피하시는게 좋을듯. 좀더 하위호환 느낌.
2020.#6 메가박스 울산점",2020-01-09T15:14:23+09:00,42,0,False,False,True,2020-01-09T15:36:48+09:00,nb4xkZNL35OAz,이석민,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1591584783/ipop7kuqnnvj6kevtdw2.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1591584783/ipop7kuqnnvj6kevtdw2.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1591584783/ipop7kuqnnvj6kevtdw2.jpg",True,False,5.0,,False,2020-01-09T15:14:23+09:00,nb4xkZNL35OAz,mWqJYmB
17,lP0E8JjLnnMbx,mWqJYmB,K6ExjwrR6qX1O,"로다주의 센스로도 커버치기 힘든 유치함과 진부함.
*쿠키영상 1개 있어요!",,40,0,False,False,True,2020-01-09T20:19:49+09:00,K6ExjwrR6qX1O,idaein,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1583706026/swtnr6ldxt1gioqall6u.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1583706026/swtnr6ldxt1gioqall6u.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1583706026/swtnr6ldxt1gioqall6u.jpg",True,False,4.0,,False,,K6ExjwrR6qX1O,mWqJYmB
18,GO6MZmyGgg2Nx,mWqJYmB,JZ4vBWYVW5RXO,"옛날 두리틀은 코미디라도 해줬던거 같은대.
이번거는 정신없기만한듯.",,36,0,False,False,True,2020-02-23T00:50:57+09:00,JZ4vBWYVW5RXO,Random cul,,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_large-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_small-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,True,False,3.0,,False,,JZ4vBWYVW5RXO,mWqJYmB
19,W4zQrLBB0V2w1,mWqJYmB,YaR5YG9D4qgX1,설마 이정도로 자라나는 새싹들의 영화일줄은...,,35,5,False,False,True,2020-01-12T21:48:03+09:00,YaR5YG9D4qgX1,임판호,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1581383690/c7yj4trtsbdpywbzbt4m.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1581383690/c7yj4trtsbdpywbzbt4m.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1581383690/c7yj4trtsbdpywbzbt4m.jpg",True,False,4.0,,False,,YaR5YG9D4qgX1,mWqJYmB
20,bW3Qknm9oyM9p,mWqJYmB,WwRqokdDXqlzB,동물과 소통한다는 특별함 빼면 딱히 남는 것도 없다.,,35,0,False,False,True,2020-01-08T21:37:27+09:00,WwRqokdDXqlzB,라임에이드,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1536408414/ku6aghmyvq58gmipllxc.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1536408414/ku6aghmyvq58gmipllxc.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1536408414/ku6aghmyvq58gmipllxc.jpg",True,False,4.0,,False,,WwRqokdDXqlzB,mWqJYmB
21,8n92VyLndeEAJ,mWqJYmB,6ADvGyBY6xzZl,"1시간 41분 동안 원없이 즐길 수 있는 기분 좋은 힐링 영화
보고만 있어도 기분이 좋아지는 주인공들의 케미와 거기에 귀여운 동물들까지 합세하니 절로 웃음이 나오네 ㅋ
또한 개그코드와 메세지도 꽤 괜찮았기 때문에 혼자 봐도, 가족들과 봐도 기분 좋게 즐길 수 있는 영화
이런 류의 영화를 오랜만에 봐서 더 좋았다",,33,0,False,False,True,2020-01-08T11:33:39+09:00,6ADvGyBY6xzZl,오세일,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1598194955/g9bas4tmodjfwj0olml2.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1598194955/g9bas4tmodjfwj0olml2.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1598194955/g9bas4tmodjfwj0olml2.jpg",False,False,7.0,,False,,6ADvGyBY6xzZl,mWqJYmB
22,6GWQ1Ly10KMJ5,mWqJYmB,ZWpqMlRWVxrkn,"유치함과 산만함의 콜라보레이션
쉴새없이 조잘대는 동물들과
함께하는 진부한 스토리라인까지
지루하기 짝이 없었다.",2020-01-08T17:41:53+09:00,31,0,False,False,True,2020-01-08T17:41:48+09:00,ZWpqMlRWVxrkn,Flan,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1578945146/betcofcv3ydld6isotp5.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1578945146/betcofcv3ydld6isotp5.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1578945146/betcofcv3ydld6isotp5.jpg",True,False,4.0,,False,2020-01-08T17:41:53+09:00,ZWpqMlRWVxrkn,mWqJYmB
23,NXnE50PljBQzG,mWqJYmB,Q9L5pddP75Nb0,뭐지 이 미친 클래스의 캐스팅은.,,31,0,False,False,True,2018-12-09T00:04:40+09:00,Q9L5pddP75Nb0,Jake,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1570229107/fjdzjd5mdme265lok7us.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1570229107/fjdzjd5mdme265lok7us.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1570229107/fjdzjd5mdme265lok7us.jpg",False,False,,wished,False,,Q9L5pddP75Nb0,mWqJYmB
24,gwVQxKBXd9MB0,mWqJYmB,WwRqoR4OWxlzB,"MCU에서 영웅이었던 그가 동화 속에서도 영웅으로 거듭났다. 동심으로 귀환은 언제나처럼 흥겹고, 온 생명과의 화합은 감격 그 자체다.
귀를 간지르는 대니 엘프먼의 음악은 간만에 그의 작업에서 얻은 희열이었는데, 관람 후 육식이 힘든 것은 보너스!
아이들의 발길질에도 마냥 즐거웠던 내게도 응원을~
2020-01-18 (004) CGV 상봉 4관 혼자 7천원 관람쿠폰",2020-01-18T16:43:07+09:00,30,0,False,False,True,2020-01-18T16:43:02+09:00,WwRqoR4OWxlzB,나쁜피,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1510294991/uufe2zptek6jozfp0qpv.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1510294991/uufe2zptek6jozfp0qpv.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1510294991/uufe2zptek6jozfp0qpv.jpg",True,False,7.0,,False,2020-01-18T16:43:07+09:00,WwRqoR4OWxlzB,mWqJYmB
25,wlL2DgzloqEyZ,mWqJYmB,ZWpqMAjyXqrkn,단 한 번의 뻥 뚫리는 순간.,,30,0,False,False,True,2020-01-13T23:18:49+09:00,ZWpqMAjyXqrkn,키스플럼,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1574358700/zsjhowwtle6ejozvsc1p.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1574358700/zsjhowwtle6ejozvsc1p.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1574358700/zsjhowwtle6ejozvsc1p.jpg",True,False,5.0,,False,,ZWpqMAjyXqrkn,mWqJYmB
26,j7kQzmBaNoMl4,mWqJYmB,JgAx8dkbrwxLb,"이건아니야... 스토리 대사 너무 유치하다.
설정을 벗어나는 장면이 너무많다.",2020-01-09T23:54:43+09:00,30,0,False,False,True,2020-01-09T23:54:39+09:00,JgAx8dkbrwxLb,Choi zza yo!,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1561581743/x0aalrqklxs0whgbnqgq.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1561581743/x0aalrqklxs0whgbnqgq.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1561581743/x0aalrqklxs0whgbnqgq.jpg",False,False,4.0,,False,2020-01-09T23:54:43+09:00,JgAx8dkbrwxLb,mWqJYmB
27,8kXQeKOOGl2P6,mWqJYmB,wR6OvKy06xN8V,"(45)유치한 이야기에, 귀여운 동물들의 심폐소생술.
추천 : 귀여운 동물들과 함께하는 모험,
비추천 : 어른들에게 상당히 유치한 이야기,
스토리 8/20 연기 8/20 연출 9/20 재미 20/40",2020-01-12T07:32:25+09:00,29,1,False,False,True,2020-01-12T19:00:22+09:00,wR6OvKy06xN8V,영미남 김용우,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1545583385/p6aexzat8qw709my4ylr.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1545583385/p6aexzat8qw709my4ylr.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1545583385/p6aexzat8qw709my4ylr.jpg",True,False,4.0,,False,2020-01-12T07:32:25+09:00,wR6OvKy06xN8V,mWqJYmB
28,69oMvnBGJNMal,mWqJYmB,JgkqlwKbmxX0b,동물 CG는 자연스러운데 이야기와 편집이 뚝뚝 끊긴다. 재미있고 흥미로운 중간단계들을 건너뛰고 평이한 전개로 온 느낌이 든다.,,28,0,False,False,True,2020-01-11T05:18:38+09:00,JgkqlwKbmxX0b,REZIN,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1546355429/k9bhedb2rt9eoq33mgce.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1546355429/k9bhedb2rt9eoq33mgce.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1546355429/k9bhedb2rt9eoq33mgce.jpg",True,False,6.0,,False,,JgkqlwKbmxX0b,mWqJYmB
29,7JVEopBRVe29y,mWqJYmB,8nPvy7bDJPxYo,"동물이 귀엽다고 닥터도 귀여운 줄 아나
그리고 스토리가 너무 뻔하고 개연성 부족",,27,0,False,False,True,2020-01-13T15:05:15+09:00,8nPvy7bDJPxYo,chunho,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1570178387/ycghevi4p8fvii68zibe.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1570178387/ycghevi4p8fvii68zibe.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1570178387/ycghevi4p8fvii68zibe.jpg",True,False,5.0,,False,,8nPvy7bDJPxYo,mWqJYmB
